Transaction ID,Customer ID,Transaction Date,Business Line,Product/Service,Revenue,Data Source,Email,Age Range,Gender,Region
TXN000810,CUST00643,2024-04-22,Theatrical,Family Adventure,26.18,3rd Party - Regal Cinemas,,,,Southwest
TXN000811,CUST00057,2024-04-23,Online Store,Accessories,47.31,1st Party - Online Store,cust00057@email.com,18-24,M,International
TXN000812,CUST00129,2024-04-23,Consumer Products,Merchandise - Toys,90.63,3rd Party - Walmart,,,,West Coast
TXN000813,CUST00016,2024-04-23,Online Store,Apparel,28.73,1st Party - Online Store,cust00016@email.com,35-44,M,Southwest
TXN000814,CUST00135,2024-04-23,Consumer Products,Merchandise - Apparel,77.5,3rd Party - Amazon,,,,Midwest
TXN000815,CUST00102,2024-04-23,Online Store,Accessories,93.77,1st Party - Online Store,cust00102@email.com,,,Southwest
TXN000816,CUST00127,2024-04-23,Theatrical,Mystery Manor,21.46,3rd Party - Cinemark,,,,International
TXN000817,CUST00064,2024-04-23,Online Store,Apparel,89.78,1st Party - Online Store,cust00064@email.com,35-44,Other,East Coast
TXN000818,CUST00663,2024-04-23,Theatrical,Superhero Origins,15.87,3rd Party - AMC Theatres,,,,Southwest
TXN000819,CUST00623,2024-04-23,Theatrical,Family Adventure,18.47,3rd Party - AMC Theatres,,,,East Coast
TXN000820,CUST00247,2024-04-23,Theatrical,Space Odyssey 2,15.08,3rd Party - Regal Cinemas,,,,Southwest
TXN000821,CUST00174,2024-04-24,Consumer Products,Merchandise - Collectibles,66.81,3rd Party - Walmart,,,,International
TXN000822,CUST00230,2024-04-24,Streaming,Monthly Subscription,9.55,1st Party - Streaming Platform,cust00230@email.com,18-24,Prefer not to say,South
TXN000823,CUST00086,2024-04-24,Theatrical,Superhero Origins,26.91,3rd Party - Cinemark,,,,Southwest
TXN000824,CUST00067,2024-04-24,Studio Tours,VIP Tour,266.88,1st Party - Studio Tours,cust00067@email.com,55+,Prefer not to say,International
TXN000825,CUST00123,2024-04-24,Streaming,Monthly Subscription,9.01,1st Party - Streaming Platform,cust00123@email.com,55+,Prefer not to say,Southwest
TXN000826,CUST00177,2024-04-24,Theatrical,Mystery Manor,13.13,3rd Party - Cinemark,,,,West Coast
TXN000827,CUST00063,2024-04-24,Streaming,Monthly Subscription,9.84,1st Party - Streaming Platform,cust00063@email.com,,,International
TXN000828,CUST00097,2024-04-24,Streaming,Premium Tier Upgrade,120.98,1st Party - Streaming Platform,cust00097@email.com,35-44,Prefer not to say,South
TXN000829,CUST00187,2024-04-24,Theatrical,Action Thriller,25.36,3rd Party - AMC Theatres,,,,West Coast
TXN000830,CUST00152,2024-04-25,Theatrical,Superhero Origins,20.31,3rd Party - AMC Theatres,,,,South
TXN000831,CUST00156,2024-04-25,Studio Tours,VIP Tour,299.72,1st Party - Studio Tours,cust00156@email.com,,,Southwest
TXN000832,CUST00042,2024-04-25,Theatrical,Family Adventure,12.52,3rd Party - AMC Theatres,,,,West Coast
TXN000833,CUST00106,2024-04-25,Online Store,Accessories,102.7,1st Party - Online Store,cust00106@email.com,25-34,F,Midwest
TXN000834,CUST00205,2024-04-26,Studio Tours,General Admission,60.31,1st Party - Studio Tours,cust00205@email.com,35-44,Prefer not to say,East Coast
TXN000835,CUST00238,2024-04-26,Consumer Products,Merchandise - Toys,22.87,3rd Party - Walmart,,,,West Coast
TXN000836,CUST00726,2024-04-26,Theatrical,Action Thriller,23.52,3rd Party - Regal Cinemas,,,,International
TXN000837,CUST00132,2024-04-26,Theatrical,Family Adventure,18.52,3rd Party - AMC Theatres,,,,Midwest
TXN000838,CUST00120,2024-04-26,Online Store,Collectible,63.38,1st Party - Online Store,cust00120@email.com,35-44,Other,Southwest
TXN000839,CUST00212,2024-04-26,Studio Tours,General Admission,59.87,1st Party - Studio Tours,cust00212@email.com,18-24,F,East Coast
TXN000840,CUST00195,2024-04-27,Theatrical,Space Odyssey 2,13.44,3rd Party - AMC Theatres,,,,East Coast
TXN000841,CUST00730,2024-04-27,Theatrical,Mystery Manor,19.15,3rd Party - Cinemark,,,,International
TXN000842,CUST00087,2024-04-27,Studio Tours,VIP Tour,264.49,1st Party - Studio Tours,cust00087@email.com,18-24,Prefer not to say,International
TXN000843,CUST00199,2024-04-27,Consumer Products,Merchandise - Home Goods,63.57,3rd Party - Walmart,,,,Midwest
TXN000844,CUST00014,2024-04-27,Streaming,Monthly Subscription,10.1,1st Party - Streaming Platform,cust00014@email.com,25-34,Prefer not to say,South
TXN000845,CUST00166,2024-04-27,Consumer Products,Merchandise - Home Goods,26.05,3rd Party - Target,,,,East Coast
TXN000846,CUST00156,2024-04-27,Online Store,Apparel,49.12,1st Party - Online Store,cust00156@email.com,25-34,Other,Southwest
TXN000847,CUST00104,2024-04-27,Studio Tours,General Admission,73.84,1st Party - Studio Tours,cust00104@email.com,55+,F,Midwest
TXN000848,CUST00126,2024-04-28,Theatrical,Action Thriller,23.45,3rd Party - Cinemark,,,,International
TXN000849,CUST00186,2024-04-28,Consumer Products,Merchandise - Toys,57.53,3rd Party - Target,,,,East Coast
TXN000850,CUST00121,2024-04-28,Studio Tours,Behind-the-Scenes Experience,339.49,1st Party - Studio Tours,cust00121@email.com,,,Southwest
TXN000851,CUST00236,2024-04-28,Studio Tours,General Admission,80.89,1st Party - Studio Tours,cust00236@email.com,35-44,Prefer not to say,International
TXN000852,CUST00630,2024-04-28,Consumer Products,Merchandise - Collectibles,19.12,3rd Party - Target,,,,Southwest
TXN000853,CUST00044,2024-04-28,Consumer Products,Merchandise - Home Goods,94.13,3rd Party - Target,,,,West Coast
TXN000854,CUST00163,2024-04-28,Consumer Products,Merchandise - Collectibles,32.74,3rd Party - Amazon,,,,South
TXN000855,CUST00083,2024-04-28,Streaming,Annual Subscription,148.88,1st Party - Streaming Platform,cust00083@email.com,25-34,M,East Coast
TXN000856,CUST00102,2024-04-28,Online Store,Accessories,61.94,1st Party - Online Store,cust00102@email.com,18-24,Other,Midwest
TXN000857,CUST00197,2024-04-29,Online Store,Action Figure,110.56,1st Party - Online Store,cust00197@email.com,,,Southwest
TXN000858,CUST00100,2024-04-29,Studio Tours,General Admission,81.01,1st Party - Studio Tours,cust00100@email.com,18-24,Prefer not to say,International
TXN000859,CUST00069,2024-04-29,Theatrical,Family Adventure,25.29,3rd Party - Cinemark,,,,Midwest
TXN000860,CUST00239,2024-04-30,Streaming,Monthly Subscription,11.83,1st Party - Streaming Platform,cust00239@email.com,55+,M,West Coast
TXN000861,CUST00674,2024-04-30,Theatrical,Mystery Manor,21.88,3rd Party - AMC Theatres,,,,East Coast
TXN000862,CUST00206,2024-04-30,Online Store,Apparel,73.31,1st Party - Online Store,cust00206@email.com,25-34,F,International
TXN000863,CUST00176,2024-04-30,Theatrical,Action Thriller,12.46,3rd Party - Regal Cinemas,,,,Midwest
TXN000864,CUST00025,2024-04-30,Studio Tours,VIP Tour,327.45,1st Party - Studio Tours,cust00025@email.com,,,South
TXN000865,CUST00033,2024-04-30,Online Store,Collectible,84.51,1st Party - Online Store,cust00033@email.com,18-24,F,East Coast
TXN000866,CUST00173,2024-04-30,Streaming,Premium Tier Upgrade,114.23,1st Party - Streaming Platform,cust00173@email.com,55+,F,Southwest
TXN000867,CUST00210,2024-04-30,Theatrical,Family Adventure,25.47,3rd Party - AMC Theatres,,,,Southwest
TXN000868,CUST00015,2024-05-01,Studio Tours,General Admission,65.28,1st Party - Studio Tours,cust00015@email.com,18-24,Prefer not to say,Midwest
TXN000869,CUST00048,2024-05-01,Studio Tours,Behind-the-Scenes Experience,277.49,1st Party - Studio Tours,cust00048@email.com,18-24,M,East Coast
TXN000870,CUST00234,2024-05-01,Consumer Products,Merchandise - Home Goods,69.63,3rd Party - Walmart,,,,Southwest
TXN000871,CUST00238,2024-05-01,Consumer Products,Merchandise - Toys,28.3,3rd Party - Target,,,,South
TXN000872,CUST00224,2024-05-02,Theatrical,Space Odyssey 2,14.8,3rd Party - Cinemark,,,,International
TXN000873,CUST00008,2024-05-02,Studio Tours,Behind-the-Scenes Experience,206.44,1st Party - Studio Tours,cust00008@email.com,18-24,F,Southwest
TXN000874,CUST00104,2024-05-02,Online Store,Action Figure,26.92,1st Party - Online Store,cust00104@email.com,,,East Coast
TXN000875,CUST00149,2024-05-02,Studio Tours,VIP Tour,293.73,1st Party - Studio Tours,cust00149@email.com,18-24,Other,International
TXN000876,CUST00106,2024-05-02,Online Store,Action Figure,113.5,1st Party - Online Store,cust00106@email.com,18-24,F,International
TXN000877,CUST00048,2024-05-02,Online Store,Books,83.51,1st Party - Online Store,cust00048@email.com,25-34,F,International
TXN000878,CUST00245,2024-05-02,Online Store,Apparel,21.93,1st Party - Online Store,cust00245@email.com,35-44,F,West Coast
TXN000879,CUST00076,2024-05-02,Online Store,Collectible,83,1st Party - Online Store,cust00076@email.com,,,South
TXN000880,CUST00161,2024-05-02,Studio Tours,Behind-the-Scenes Experience,204.92,1st Party - Studio Tours,cust00161@email.com,,,Midwest
TXN000881,CUST00041,2024-05-02,Online Store,Action Figure,33.25,1st Party - Online Store,cust00041@email.com,,,West Coast
TXN000882,CUST00059,2024-05-02,Online Store,Apparel,20.93,1st Party - Online Store,cust00059@email.com,18-24,M,International
TXN000883,CUST00170,2024-05-02,Studio Tours,Behind-the-Scenes Experience,319.6,1st Party - Studio Tours,cust00170@email.com,55+,F,Southwest
TXN000884,CUST00233,2024-05-02,Online Store,Collectible,36,1st Party - Online Store,cust00233@email.com,,,West Coast
TXN000885,CUST00054,2024-05-03,Studio Tours,Behind-the-Scenes Experience,242.26,1st Party - Studio Tours,cust00054@email.com,18-24,M,West Coast
TXN000886,CUST00248,2024-05-03,Theatrical,Action Thriller,15.44,3rd Party - Regal Cinemas,,,,Midwest
TXN000887,CUST00142,2024-05-03,Theatrical,Family Adventure,23.67,3rd Party - Cinemark,,,,South
TXN000888,CUST00189,2024-05-03,Theatrical,Space Odyssey 2,20.49,3rd Party - Regal Cinemas,,,,International
TXN000889,CUST00022,2024-05-03,Streaming,Premium Tier Upgrade,133.2,1st Party - Streaming Platform,cust00022@email.com,25-34,Prefer not to say,International
TXN000890,CUST00030,2024-05-03,Studio Tours,VIP Tour,210.8,1st Party - Studio Tours,cust00030@email.com,55+,Prefer not to say,East Coast
TXN000891,CUST00115,2024-05-03,Streaming,Monthly Subscription,14.43,1st Party - Streaming Platform,cust00115@email.com,55+,F,West Coast
TXN000892,CUST00085,2024-05-04,Consumer Products,Merchandise - Collectibles,78.92,3rd Party - Target,,,,Midwest
TXN000893,CUST00235,2024-05-04,Streaming,Premium Tier Upgrade,131.74,1st Party - Streaming Platform,cust00235@email.com,45-54,F,Southwest
TXN000894,CUST00603,2024-05-04,Theatrical,Mystery Manor,27.43,3rd Party - AMC Theatres,,,,Southwest
TXN000895,CUST00202,2024-05-04,Online Store,Accessories,75.93,1st Party - Online Store,cust00202@email.com,55+,Other,West Coast
TXN000896,CUST00028,2024-05-04,Consumer Products,Merchandise - Home Goods,27.83,3rd Party - Walmart,,,,International
TXN000897,CUST00163,2024-05-05,Studio Tours,VIP Tour,334.2,1st Party - Studio Tours,cust00163@email.com,55+,F,Southwest
TXN000898,CUST00201,2024-05-05,Studio Tours,Behind-the-Scenes Experience,257.51,1st Party - Studio Tours,cust00201@email.com,55+,Prefer not to say,West Coast
TXN000899,CUST00011,2024-05-06,Streaming,Premium Tier Upgrade,132.46,1st Party - Streaming Platform,cust00011@email.com,55+,F,Midwest
TXN000900,CUST00087,2024-05-06,Streaming,Premium Tier Upgrade,111.94,1st Party - Streaming Platform,cust00087@email.com,45-54,F,South
TXN000901,CUST00031,2024-05-06,Studio Tours,VIP Tour,194.94,1st Party - Studio Tours,cust00031@email.com,55+,F,Southwest
TXN000902,CUST00197,2024-05-07,Consumer Products,Merchandise - Toys,67.61,3rd Party - Target,,,,Midwest
TXN000903,CUST00188,2024-05-07,Theatrical,Mystery Manor,27.04,3rd Party - Cinemark,,,,West Coast
TXN000904,CUST00141,2024-05-07,Theatrical,Action Thriller,13.52,3rd Party - Cinemark,,,,West Coast
TXN000905,CUST00083,2024-05-07,Consumer Products,Merchandise - Home Goods,48.3,3rd Party - Target,,,,International
TXN000906,CUST00626,2024-05-08,Consumer Products,Merchandise - Home Goods,21.57,3rd Party - Target,,,,West Coast
TXN000907,CUST00020,2024-05-08,Online Store,Action Figure,89.38,1st Party - Online Store,cust00020@email.com,25-34,M,West Coast
TXN000908,CUST00715,2024-05-08,Theatrical,Family Adventure,13.83,3rd Party - AMC Theatres,,,,International
TXN000909,CUST00184,2024-05-08,Online Store,Accessories,108.55,1st Party - Online Store,cust00184@email.com,55+,F,Southwest
TXN000910,CUST00178,2024-05-08,Consumer Products,Merchandise - Home Goods,69.83,3rd Party - Walmart,,,,Southwest
TXN000911,CUST00160,2024-05-09,Online Store,Collectible,16.28,1st Party - Online Store,cust00160@email.com,45-54,M,Southwest
TXN000912,CUST00131,2024-05-09,Streaming,Premium Tier Upgrade,104.58,1st Party - Streaming Platform,cust00131@email.com,,,West Coast
TXN000913,CUST00222,2024-05-09,Consumer Products,Merchandise - Collectibles,61.21,3rd Party - Walmart,,,,South
TXN000914,CUST00058,2024-05-09,Online Store,Accessories,78.88,1st Party - Online Store,cust00058@email.com,35-44,Prefer not to say,South
TXN000915,CUST00018,2024-05-09,Online Store,Collectible,62.52,1st Party - Online Store,cust00018@email.com,,,Midwest
TXN000916,CUST00218,2024-05-09,Streaming,Premium Tier Upgrade,111.52,1st Party - Streaming Platform,cust00218@email.com,35-44,F,Midwest
TXN000917,CUST00234,2024-05-09,Theatrical,Family Adventure,12.6,3rd Party - AMC Theatres,,,,International
TXN000918,CUST00741,2024-05-10,Consumer Products,Merchandise - Collectibles,15.45,3rd Party - Target,,,,South
TXN000919,CUST00102,2024-05-10,Studio Tours,Behind-the-Scenes Experience,313.29,1st Party - Studio Tours,cust00102@email.com,55+,M,West Coast
TXN000920,CUST00022,2024-05-10,Online Store,Books,86.04,1st Party - Online Store,cust00022@email.com,25-34,F,West Coast
TXN000921,CUST00141,2024-05-10,Consumer Products,Merchandise - Home Goods,35.85,3rd Party - Target,,,,International
TXN000922,CUST00671,2024-05-10,Theatrical,Space Odyssey 2,26.67,3rd Party - AMC Theatres,,,,Midwest
TXN000923,CUST00246,2024-05-10,Online Store,Collectible,95.98,1st Party - Online Store,cust00246@email.com,35-44,Prefer not to say,International
TXN000924,CUST00112,2024-05-10,Theatrical,Family Adventure,17.57,3rd Party - AMC Theatres,,,,Midwest
TXN000925,CUST00144,2024-05-11,Online Store,Collectible,104.4,1st Party - Online Store,cust00144@email.com,,,West Coast
TXN000926,CUST00099,2024-05-11,Studio Tours,VIP Tour,258.05,1st Party - Studio Tours,cust00099@email.com,55+,Other,Southwest
TXN000927,CUST00153,2024-05-11,Theatrical,Family Adventure,13.17,3rd Party - Cinemark,,,,Southwest
TXN000928,CUST00232,2024-05-11,Streaming,Premium Tier Upgrade,128.66,1st Party - Streaming Platform,cust00232@email.com,35-44,Other,South
TXN000929,CUST00172,2024-05-12,Consumer Products,Merchandise - Apparel,85.56,3rd Party - Amazon,,,,South
TXN000930,CUST00076,2024-05-12,Online Store,Apparel,110.23,1st Party - Online Store,cust00076@email.com,18-24,F,Midwest
TXN000931,CUST00732,2024-05-12,Theatrical,Superhero Origins,21.51,3rd Party - Cinemark,,,,Southwest
TXN000932,CUST00190,2024-05-12,Streaming,Annual Subscription,133.51,1st Party - Streaming Platform,cust00190@email.com,25-34,Other,International
TXN000933,CUST00109,2024-05-12,Theatrical,Superhero Origins,23.87,3rd Party - Regal Cinemas,,,,West Coast
TXN000934,CUST00009,2024-05-13,Studio Tours,VIP Tour,341.7,1st Party - Studio Tours,cust00009@email.com,25-34,Prefer not to say,International
TXN000935,CUST00047,2024-05-13,Theatrical,Mystery Manor,18.07,3rd Party - Regal Cinemas,,,,East Coast
TXN000936,CUST00151,2024-05-13,Streaming,Annual Subscription,148.73,1st Party - Streaming Platform,cust00151@email.com,18-24,M,West Coast
TXN000937,CUST00037,2024-05-13,Studio Tours,Behind-the-Scenes Experience,173.37,1st Party - Studio Tours,cust00037@email.com,,,East Coast
TXN000938,CUST00120,2024-05-13,Online Store,Action Figure,18.3,1st Party - Online Store,cust00120@email.com,,,International
TXN000939,CUST00185,2024-05-13,Studio Tours,General Admission,67.1,1st Party - Studio Tours,cust00185@email.com,35-44,M,South
TXN000940,CUST00106,2024-05-13,Theatrical,Space Odyssey 2,14.49,3rd Party - Regal Cinemas,,,,West Coast
TXN000941,CUST00076,2024-05-14,Consumer Products,Merchandise - Apparel,58.33,3rd Party - Walmart,,,,South
TXN000942,CUST00206,2024-05-14,Studio Tours,Behind-the-Scenes Experience,236.26,1st Party - Studio Tours,cust00206@email.com,25-34,Other,Southwest
TXN000943,CUST00240,2024-05-14,Streaming,Premium Tier Upgrade,129.19,1st Party - Streaming Platform,cust00240@email.com,,,South
TXN000944,CUST00143,2024-05-14,Online Store,Books,65.18,1st Party - Online Store,cust00143@email.com,25-34,Prefer not to say,West Coast
TXN000945,CUST00237,2024-05-14,Streaming,Premium Tier Upgrade,138.61,1st Party - Streaming Platform,cust00237@email.com,18-24,Other,International
TXN000946,CUST00038,2024-05-14,Studio Tours,VIP Tour,174.91,1st Party - Studio Tours,cust00038@email.com,,,Midwest
TXN000947,CUST00004,2024-05-14,Streaming,Monthly Subscription,10.29,1st Party - Streaming Platform,cust00004@email.com,45-54,Other,International
TXN000948,CUST00245,2024-05-15,Studio Tours,General Admission,52.12,1st Party - Studio Tours,cust00245@email.com,,,East Coast
TXN000949,CUST00035,2024-05-15,Streaming,Monthly Subscription,13.37,1st Party - Streaming Platform,cust00035@email.com,35-44,M,South
TXN000950,CUST00027,2024-05-15,Consumer Products,Merchandise - Collectibles,24.23,3rd Party - Amazon,,,,West Coast
TXN000951,CUST00020,2024-05-15,Streaming,Monthly Subscription,10.98,1st Party - Streaming Platform,cust00020@email.com,45-54,Other,International
TXN000952,CUST00149,2024-05-15,Streaming,Annual Subscription,92.3,1st Party - Streaming Platform,cust00149@email.com,35-44,Other,South
TXN000953,CUST00224,2024-05-15,Online Store,Collectible,36.71,1st Party - Online Store,cust00224@email.com,25-34,Other,East Coast
TXN000954,CUST00207,2024-05-15,Theatrical,Family Adventure,17.46,3rd Party - Cinemark,,,,East Coast
TXN000955,CUST00156,2024-05-16,Theatrical,Mystery Manor,20.83,3rd Party - AMC Theatres,,,,West Coast
TXN000956,CUST00007,2024-05-16,Studio Tours,Behind-the-Scenes Experience,240.61,1st Party - Studio Tours,cust00007@email.com,18-24,Prefer not to say,West Coast
TXN000957,CUST00022,2024-05-16,Studio Tours,VIP Tour,224.49,1st Party - Studio Tours,cust00022@email.com,35-44,F,East Coast
TXN000958,CUST00146,2024-05-16,Online Store,Collectible,20.55,1st Party - Online Store,cust00146@email.com,35-44,F,International
TXN000959,CUST00243,2024-05-16,Online Store,Collectible,45.24,1st Party - Online Store,cust00243@email.com,25-34,Prefer not to say,East Coast
